customer_id,tenure_months,monthly_data_usage_gb,monthly_call_minutes,support_calls,contract_type,churn
4565,24,11.35,446.0,2,Prepaid,0
4566,23,22.53,721.0,1,Postpaid,0
4567,15,1.0,164.0,1,Prepaid,1
4568,27,15.5,617.0,2,Prepaid,1
4569,11,8.61,360.0,1,Prepaid,0
4570,57,10.32,381.0,1,Postpaid,0
4571,51,7.31,331.0,0,Postpaid,1
4572,50,5.16,182.0,3,Postpaid,0
4573,17,12.63,485.0,2,Prepaid,0
4574,51,13.31,214.0,0,Prepaid,0
4575,53,15.34,311.0,2,Prepaid,1
4576,14,3.57,318.0,1,Prepaid,0
4577,27,16.37,549.0,2,Postpaid,1
4578,18,16.46,389.0,2,Prepaid,0
4579,28,14.12,50.0,1,Postpaid,0
4580,51,9.9,265.0,4,Postpaid,0
4581,47,13.54,166.0,0,Prepaid,0
4582,47,11.2,475.0,3,Prepaid,0
4583,4,16.84,223.0,3,Postpaid,1
4584,7,10.17,309.0,3,Postpaid,0
4585,45,12.54,663.0,4,Postpaid,0
4586,35,3.31,496.0,3,Prepaid,0
4587,48,13.53,225.0,0,Postpaid,0
4588,9,8.25,524.0,1,Prepaid,0
4589,8,14.56,292.0,3,Prepaid,1
4590,52,15.94,523.0,2,Prepaid,0
4591,45,8.95,338.0,1,Prepaid,1
4592,17,12.16,256.0,0,Postpaid,0
4593,17,12.87,242.0,0,Prepaid,1
4594,49,13.84,443.0,4,Postpaid,0
4595,33,15.95,537.0,0,Prepaid,1
4596,32,15.3,456.0,1,Prepaid,1
4597,8,10.1,335.0,2,Postpaid,0
4598,19,19.99,130.0,0,Postpaid,0
4599,38,15.76,304.0,3,Postpaid,1
4600,3,19.03,212.0,1,Prepaid,0
4601,59,13.73,605.0,1,Prepaid,0
4602,5,14.03,340.0,1,Postpaid,0
4603,13,11.41,445.0,0,Postpaid,1
4604,47,9.78,348.0,1,Prepaid,1
4605,46,16.88,464.0,0,Postpaid,0
4606,31,13.32,508.0,2,Postpaid,0
4607,55,11.34,749.0,0,Postpaid,0
4608,16,6.89,332.0,5,Postpaid,0
4609,50,19.78,556.0,3,Postpaid,0
4610,32,12.56,442.0,2,Prepaid,0
4611,22,5.87,313.0,3,Postpaid,0
4612,29,12.41,324.0,0,Postpaid,0
4613,22,11.0,471.0,4,Postpaid,1
4614,43,10.79,356.0,0,Prepaid,1
4615,3,14.88,416.0,0,Postpaid,0
4616,54,11.0,500.0,0,Prepaid,1
4617,10,10.47,774.0,2,Postpaid,1
4618,42,18.81,405.0,2,Postpaid,0
4619,21,3.3,231.0,1,Postpaid,0
4620,16,11.74,460.0,3,Postpaid,0
4621,12,16.64,327.0,1,Postpaid,0
4622,2,15.13,684.0,1,Postpaid,0
4623,41,17.1,325.0,0,Postpaid,0
4624,24,22.11,403.0,4,Postpaid,1
4625,35,20.49,493.0,6,Postpaid,1
4626,56,6.22,474.0,5,Postpaid,0
4627,30,3.95,609.0,0,Postpaid,0
4628,57,13.63,500.0,0,Postpaid,0
4629,30,5.23,751.0,0,Prepaid,1
4630,47,2.37,467.0,2,Postpaid,1
4631,35,13.58,595.0,2,Prepaid,0
4632,19,14.84,330.0,1,Postpaid,1
4633,50,20.56,696.0,3,Postpaid,0
4634,8,15.84,348.0,0,Prepaid,0
4635,26,21.6,623.0,1,Prepaid,0
4636,49,13.78,534.0,1,Postpaid,0
4637,40,6.32,410.0,3,Postpaid,0
4638,7,16.11,624.0,0,Prepaid,0
4639,30,18.67,398.0,2,Postpaid,0
4640,7,13.96,605.0,7,Prepaid,0
4641,3,19.25,457.0,1,Postpaid,0
4642,1,11.38,343.0,1,Postpaid,0
4643,36,14.73,448.0,1,Postpaid,0
4644,25,11.13,405.0,1,Prepaid,0
4645,37,23.9,334.0,0,Postpaid,0
4646,1,16.21,435.0,6,Prepaid,1
4647,15,6.42,461.0,2,Postpaid,1
4648,37,21.26,50.0,0,Postpaid,0
4649,13,8.33,475.0,1,Postpaid,0
4650,40,12.07,511.0,1,Postpaid,1
4651,8,14.34,618.0,2,Prepaid,0
4652,5,14.75,215.0,1,Prepaid,0
4653,9,14.42,247.0,2,Postpaid,0
4654,1,6.33,431.0,0,Postpaid,0
4655,36,14.44,293.0,1,Prepaid,0
4656,35,17.5,222.0,1,Prepaid,0
4657,2,17.36,338.0,2,Postpaid,0
4658,40,5.49,346.0,1,Prepaid,1
4659,23,8.72,248.0,2,Postpaid,1
4660,9,6.78,247.0,0,Postpaid,0
4661,34,13.7,382.0,0,Postpaid,0
4662,46,4.24,183.0,1,Postpaid,0
4663,14,6.39,180.0,0,Postpaid,0
4664,4,8.67,411.0,3,Postpaid,0
4665,30,3.02,626.0,2,Postpaid,1
4666,31,11.86,510.0,4,Postpaid,0
4667,38,1.47,583.0,2,Postpaid,1
4668,11,14.43,129.0,2,Prepaid,0
4669,35,10.01,189.0,0,Postpaid,0
4670,8,8.88,402.0,2,Postpaid,0
4671,3,9.7,525.0,1,Prepaid,0
4672,14,11.7,496.0,2,Prepaid,0
4673,13,14.96,198.0,1,Prepaid,0
4674,45,18.59,570.0,1,Postpaid,1
4675,32,17.07,388.0,1,Prepaid,0
4676,34,23.16,517.0,2,Prepaid,1
4677,45,15.38,309.0,0,Postpaid,0
4678,19,12.7,168.0,1,Postpaid,0
4679,59,9.71,527.0,2,Prepaid,1
4680,38,9.88,470.0,3,Postpaid,0
4681,16,14.7,213.0,0,Prepaid,0
4682,2,7.0,300.0,1,Prepaid,1
4683,40,13.14,503.0,0,Prepaid,1
4684,17,11.91,431.0,1,Postpaid,0
4685,55,8.36,475.0,2,Postpaid,0
4686,34,6.74,321.0,2,Prepaid,0
4687,42,24.62,613.0,4,Prepaid,1
4688,16,5.02,383.0,2,Prepaid,0
4689,38,11.66,50.0,1,Postpaid,0
4690,2,18.11,416.0,3,Postpaid,0
4691,2,14.65,491.0,1,Postpaid,0
4692,26,9.63,445.0,2,Postpaid,1
4693,13,6.04,336.0,1,Postpaid,0
4694,56,12.65,107.0,3,Prepaid,0
4695,47,1.0,303.0,2,Prepaid,0
4696,31,12.85,317.0,1,Prepaid,0
4697,34,12.17,301.0,0,Postpaid,0
4698,39,17.35,492.0,1,Postpaid,0
4699,3,6.28,350.0,2,Postpaid,0
4700,8,10.38,607.0,2,Prepaid,0
4701,23,14.18,366.0,1,Prepaid,0
4702,14,13.03,582.0,0,Prepaid,0
4703,56,5.29,432.0,1,Postpaid,0
4704,55,8.76,440.0,0,Postpaid,0
4705,27,19.0,298.0,1,Postpaid,0
4706,54,13.3,197.0,2,Postpaid,0
4707,29,3.68,389.0,3,Prepaid,1
4708,39,16.42,653.0,1,Prepaid,0
4709,53,4.0,331.0,2,Prepaid,0
4710,39,10.46,307.0,0,Prepaid,1
4711,1,14.82,374.0,2,Postpaid,0
4712,17,18.07,665.0,0,Postpaid,0
4713,41,1.0,518.0,2,Prepaid,0
4714,30,15.56,582.0,2,Prepaid,1
4715,53,16.31,103.0,0,Postpaid,0
4716,13,9.21,276.0,2,Postpaid,0
4717,21,12.45,282.0,1,Postpaid,0
4718,19,1.0,570.0,2,Prepaid,0
4719,53,1.0,499.0,3,Postpaid,1
4720,19,17.54,558.0,3,Prepaid,1
4721,57,9.31,119.0,3,Postpaid,0
4722,25,10.27,567.0,1,Prepaid,0
4723,22,13.17,499.0,2,Prepaid,1
4724,31,10.17,261.0,2,Prepaid,0
4725,17,9.71,370.0,0,Prepaid,0
4726,55,13.97,266.0,2,Prepaid,0
4727,23,4.52,386.0,2,Postpaid,0
4728,32,17.8,467.0,2,Prepaid,0
4729,10,10.85,611.0,2,Postpaid,0
4730,10,6.97,259.0,2,Postpaid,0
4731,36,6.3,330.0,1,Prepaid,0
4732,8,12.21,235.0,0,Postpaid,0
4733,54,10.47,515.0,0,Postpaid,0
4734,52,4.26,164.0,0,Prepaid,0
4735,20,8.99,427.0,1,Postpaid,0
4736,32,7.95,216.0,4,Postpaid,0
4737,50,18.31,407.0,2,Postpaid,1
4738,14,12.65,573.0,2,Prepaid,1
4739,50,19.85,323.0,1,Postpaid,0
4740,28,8.45,433.0,1,Postpaid,0
4741,46,10.54,266.0,2,Prepaid,0
4742,52,13.93,383.0,0,Postpaid,0
4743,53,15.02,166.0,1,Postpaid,0
4744,24,15.6,506.0,9,Postpaid,1
4745,15,7.56,338.0,0,Prepaid,0
4746,22,7.7,369.0,2,Prepaid,0
4747,30,10.22,410.0,3,Prepaid,0
4748,4,19.4,105.0,1,Prepaid,1
4749,13,7.0,296.0,1,Postpaid,0
4750,59,9.37,420.0,0,Postpaid,0
4751,23,15.65,376.0,0,Postpaid,1
4752,8,15.38,727.0,2,Postpaid,0
4753,18,14.78,589.0,2,Prepaid,0
4754,12,12.4,421.0,3,Postpaid,1
4755,55,6.67,247.0,2,Postpaid,0
4756,31,8.55,326.0,4,Postpaid,0
4757,14,17.63,499.0,1,Postpaid,0
4758,34,15.87,411.0,5,Postpaid,0
4759,18,5.33,591.0,2,Postpaid,1
4760,56,16.35,410.0,3,Postpaid,1
4761,34,18.54,417.0,1,Postpaid,0
4762,11,12.27,644.0,3,Postpaid,0
4763,41,14.13,236.0,3,Prepaid,0
4764,12,17.06,660.0,0,Postpaid,0
4765,49,8.52,515.0,0,Prepaid,0
4766,15,23.65,885.0,2,Postpaid,1
4767,57,18.12,295.0,3,Postpaid,0
4768,31,14.62,644.0,0,Postpaid,0
4769,49,11.83,420.0,3,Prepaid,0
4770,58,14.47,372.0,0,Prepaid,0
4771,29,4.2,446.0,2,Postpaid,0
4772,26,22.41,419.0,2,Prepaid,0
4773,18,17.64,283.0,2,Postpaid,1
4774,32,19.32,380.0,1,Postpaid,1
4775,22,12.15,446.0,3,Postpaid,0
4776,38,10.2,336.0,2,Postpaid,0
4777,17,8.63,481.0,2,Prepaid,0
4778,23,16.07,356.0,4,Postpaid,0
4779,24,9.44,469.0,1,Postpaid,0
4780,50,11.06,451.0,5,Postpaid,0
4781,8,14.73,468.0,1,Postpaid,0
4782,41,8.7,198.0,1,Prepaid,0
4783,6,17.22,565.0,1,Postpaid,1
4784,5,11.91,270.0,2,Postpaid,0
4785,44,4.46,372.0,0,Postpaid,0
4786,57,8.65,303.0,1,Postpaid,0
4787,29,18.54,411.0,3,Postpaid,1
4788,28,7.31,383.0,2,Postpaid,0
4789,11,16.47,498.0,1,Postpaid,0
4790,57,12.61,407.0,2,Prepaid,0
4791,1,11.14,341.0,0,Postpaid,0
4792,43,24.56,130.0,3,Prepaid,1
4793,19,5.58,533.0,2,Postpaid,1
4794,9,8.3,478.0,0,Prepaid,0
4795,27,11.88,539.0,2,Prepaid,1
4796,34,24.08,372.0,4,Postpaid,1
4797,44,11.89,454.0,3,Postpaid,0
4798,4,13.37,302.0,1,Postpaid,1
4799,36,10.32,288.0,1,Postpaid,0
4800,18,13.79,357.0,2,Prepaid,0
4801,15,10.63,538.0,1,Postpaid,1
4802,51,15.48,359.0,1,Postpaid,0
4803,13,15.87,392.0,1,Prepaid,0
4804,19,10.83,436.0,0,Postpaid,0
4805,49,6.37,404.0,2,Prepaid,1
4806,6,12.47,552.0,2,Prepaid,1
4807,48,19.01,288.0,2,Postpaid,0
4808,56,7.87,415.0,1,Postpaid,0
4809,12,13.67,471.0,1,Prepaid,0
4810,51,5.97,154.0,2,Prepaid,0
4811,37,6.8,440.0,0,Postpaid,0
4812,17,18.5,601.0,1,Postpaid,0
4813,58,15.46,347.0,3,Prepaid,0
4814,23,13.74,237.0,3,Postpaid,1
4815,26,1.0,470.0,3,Postpaid,1
4816,29,9.24,427.0,4,Prepaid,1
4817,33,15.03,628.0,3,Postpaid,1
4818,27,4.75,466.0,0,Prepaid,0
4819,25,10.23,258.0,0,Prepaid,0
4820,56,15.83,252.0,4,Prepaid,1
4821,55,4.44,529.0,3,Prepaid,0
4822,10,3.6,454.0,1,Postpaid,0
4823,47,4.53,391.0,1,Postpaid,0
4824,23,13.67,426.0,1,Postpaid,0
4825,21,9.22,466.0,3,Postpaid,0
4826,21,16.39,456.0,3,Prepaid,1
4827,43,12.61,174.0,3,Prepaid,1
4828,13,21.4,583.0,2,Postpaid,1
4829,37,5.81,593.0,1,Prepaid,0
4830,33,13.66,672.0,4,Postpaid,0
4831,24,8.02,639.0,0,Postpaid,0
4832,44,15.0,613.0,1,Prepaid,0
4833,11,12.6,357.0,2,Prepaid,0
4834,17,7.03,445.0,0,Prepaid,0
4835,4,11.21,575.0,1,Prepaid,0
4836,47,12.37,130.0,1,Prepaid,1
4837,25,9.0,367.0,1,Postpaid,0
4838,30,15.64,144.0,0,Postpaid,0
4839,9,6.84,442.0,1,Postpaid,0
4840,21,22.46,590.0,0,Prepaid,1
4841,20,16.77,403.0,2,Postpaid,1
4842,19,13.74,315.0,0,Prepaid,1
4843,19,26.23,442.0,0,Postpaid,1
4844,12,10.45,462.0,2,Postpaid,1
4845,37,15.06,472.0,1,Prepaid,0
4846,42,13.11,218.0,1,Prepaid,0
4847,17,15.99,437.0,2,Postpaid,0
4848,37,19.48,428.0,1,Postpaid,1
4849,54,14.74,542.0,0,Prepaid,0
4850,48,17.21,389.0,3,Postpaid,1
4851,39,9.25,696.0,2,Prepaid,0
4852,28,10.97,412.0,1,Prepaid,1
4853,41,20.19,328.0,3,Prepaid,1
4854,35,14.98,250.0,4,Postpaid,0
4855,47,13.24,323.0,3,Prepaid,0
4856,48,8.23,280.0,2,Postpaid,1
4857,18,16.83,377.0,2,Postpaid,0
4858,14,8.09,653.0,4,Prepaid,0
4859,35,6.62,181.0,3,Postpaid,0
4860,44,12.57,192.0,2,Postpaid,0
4861,41,1.0,365.0,4,Prepaid,1
4862,7,15.06,196.0,1,Postpaid,0
4863,41,13.88,253.0,2,Postpaid,0
4864,13,10.24,451.0,0,Postpaid,0
4865,18,10.69,392.0,1,Postpaid,1
4866,37,11.4,466.0,0,Postpaid,0
4867,13,8.05,489.0,1,Prepaid,0
4868,36,12.92,601.0,3,Postpaid,1
4869,31,10.75,457.0,3,Prepaid,0
4870,2,12.56,581.0,2,Prepaid,0
4871,16,11.22,416.0,0,Postpaid,0
4872,9,10.24,459.0,2,Prepaid,1
4873,9,13.39,457.0,1,Postpaid,0
4874,38,15.91,443.0,0,Postpaid,1
4875,11,9.38,431.0,2,Postpaid,0
4876,54,13.98,673.0,2,Prepaid,0
4877,56,14.6,505.0,1,Postpaid,0
4878,22,5.58,333.0,1,Prepaid,1
4879,33,16.88,752.0,2,Prepaid,0
4880,36,22.28,343.0,1,Postpaid,0
4881,45,11.56,399.0,0,Postpaid,0
4882,23,11.14,275.0,4,Prepaid,0
4883,45,10.93,508.0,4,Prepaid,1
4884,45,15.1,654.0,2,Prepaid,0
4885,34,14.55,176.0,1,Postpaid,0
4886,9,4.05,358.0,1,Prepaid,0
4887,24,7.67,567.0,0,Prepaid,0
4888,8,14.54,241.0,1,Prepaid,0
4889,7,11.27,486.0,2,Postpaid,1
4890,36,6.17,205.0,5,Postpaid,0
4891,18,19.5,461.0,1,Postpaid,0
4892,3,8.0,412.0,0,Prepaid,0
4893,28,12.18,898.0,3,Postpaid,1
4894,6,11.14,512.0,1,Postpaid,0
4895,44,6.61,74.0,2,Postpaid,0
4896,44,12.92,389.0,3,Prepaid,0
4897,21,13.96,524.0,1,Postpaid,0
4898,28,9.66,338.0,2,Postpaid,0
4899,40,10.32,332.0,2,Prepaid,0
4900,54,15.0,339.0,1,Postpaid,0
4901,54,2.12,482.0,0,Prepaid,0
4902,1,7.77,212.0,1,Prepaid,0
4903,36,13.07,316.0,2,Postpaid,0
4904,21,9.37,555.0,1,Postpaid,1
4905,43,9.29,327.0,1,Postpaid,0
4906,35,16.51,318.0,1,Postpaid,0
4907,13,8.83,194.0,1,Postpaid,0
4908,57,21.9,497.0,2,Postpaid,0
4909,49,3.23,464.0,1,Postpaid,1
4910,54,1.0,546.0,1,Postpaid,1
4911,54,16.39,383.0,2,Prepaid,1
4912,10,7.08,447.0,1,Postpaid,0
4913,53,7.16,446.0,3,Prepaid,1
4914,44,16.92,186.0,2,Prepaid,0
4915,47,9.51,753.0,1,Prepaid,0
4916,53,16.55,547.0,2,Postpaid,0
4917,10,8.95,412.0,0,Postpaid,0
4918,46,13.81,366.0,1,Postpaid,0
4919,13,9.44,599.0,1,Prepaid,0
4920,37,7.4,414.0,2,Prepaid,0
4921,38,20.65,537.0,2,Postpaid,0
4922,24,17.58,313.0,0,Prepaid,0
4923,2,8.37,269.0,1,Postpaid,1
4924,22,11.11,376.0,2,Postpaid,0
4925,17,19.38,402.0,0,Postpaid,0
4926,36,7.06,464.0,1,Postpaid,1
4927,14,7.33,620.0,1,Prepaid,0
4928,10,14.35,567.0,1,Postpaid,0
4929,35,23.35,598.0,2,Prepaid,0
4930,25,12.27,290.0,0,Prepaid,0
4931,3,17.25,356.0,2,Postpaid,1
4932,47,6.91,545.0,0,Prepaid,0
4933,38,13.81,582.0,3,Prepaid,1
4934,17,10.2,511.0,1,Prepaid,0
4935,12,21.33,316.0,3,Postpaid,1
4936,54,19.99,244.0,1,Prepaid,0
4937,52,23.4,435.0,1,Prepaid,0
4938,24,8.52,266.0,0,Prepaid,0
4939,29,12.18,469.0,1,Postpaid,0
4940,43,13.88,588.0,0,Postpaid,0
4941,25,8.72,428.0,5,Postpaid,0
4942,36,12.66,204.0,0,Postpaid,0
4943,58,16.54,324.0,1,Postpaid,0
4944,26,9.25,530.0,1,Postpaid,0
4945,38,8.48,471.0,1,Prepaid,0
4946,1,8.15,483.0,1,Postpaid,0
4947,20,5.28,665.0,0,Postpaid,0
4948,55,16.27,452.0,3,Postpaid,0
4949,28,8.47,448.0,2,Postpaid,0
4950,16,7.94,529.0,4,Postpaid,0
4951,47,14.65,224.0,0,Postpaid,0
4952,17,11.95,333.0,1,Postpaid,0
4953,40,9.37,289.0,0,Postpaid,0
4954,28,16.05,498.0,0,Postpaid,0
4955,58,9.17,262.0,1,Postpaid,1
4956,12,1.12,485.0,2,Postpaid,0
4957,27,18.67,367.0,1,Postpaid,0
4958,54,7.86,347.0,0,Prepaid,0
4959,53,8.41,537.0,3,Postpaid,0
4960,42,8.43,200.0,4,Postpaid,0
4961,59,12.3,327.0,3,Postpaid,1
4962,47,10.63,839.0,0,Postpaid,0
4963,30,16.94,678.0,0,Postpaid,0
4964,41,20.23,128.0,2,Postpaid,1
4965,34,8.6,324.0,3,Prepaid,0
4966,37,7.31,409.0,0,Postpaid,0
4967,6,9.39,188.0,1,Prepaid,0
4968,7,14.2,703.0,1,Postpaid,0
4969,32,11.42,404.0,0,Postpaid,1
4970,32,9.5,372.0,3,Postpaid,0
4971,53,5.51,457.0,1,Prepaid,0
4972,25,1.0,455.0,4,Prepaid,0
4973,33,6.98,272.0,1,Postpaid,0
4974,55,18.32,597.0,2,Prepaid,0
4975,58,14.18,424.0,1,Postpaid,0
4976,7,11.04,596.0,0,Postpaid,1
4977,52,15.65,314.0,1,Postpaid,0
4978,57,5.56,131.0,2,Prepaid,1
4979,12,12.28,616.0,2,Postpaid,0
4980,16,3.07,511.0,1,Postpaid,0
4981,16,13.73,575.0,1,Postpaid,1
4982,43,13.3,584.0,1,Prepaid,0
4983,53,13.42,403.0,1,Prepaid,1
4984,36,17.84,345.0,0,Postpaid,0
4985,13,15.88,386.0,2,Prepaid,0
4986,7,5.96,483.0,0,Postpaid,1
4987,36,17.91,442.0,0,Postpaid,0
4988,47,10.95,126.0,2,Postpaid,1
4989,51,2.15,382.0,3,Prepaid,1
4990,9,11.46,612.0,1,Prepaid,0
4991,32,15.24,400.0,1,Postpaid,0
4992,11,6.93,734.0,2,Postpaid,1
4993,8,18.66,256.0,1,Prepaid,0
4994,33,7.38,452.0,3,Postpaid,1
4995,23,9.59,252.0,1,Postpaid,0
4996,25,8.68,272.0,0,Postpaid,0
4997,56,3.46,273.0,4,Prepaid,0
4998,8,7.03,731.0,1,Postpaid,0
4999,45,8.44,362.0,1,Postpaid,0
5000,22,11.35,295.0,0,Postpaid,0
5001,59,1.0,400.0,1,Postpaid,1
5002,4,15.58,367.0,1,Prepaid,0
5003,40,15.53,522.0,2,Prepaid,0
5004,3,17.91,94.0,1,Postpaid,1
5005,29,4.54,257.0,2,Prepaid,1
5006,41,10.54,527.0,2,Postpaid,0
5007,29,16.71,327.0,2,Postpaid,1
5008,34,17.14,287.0,1,Prepaid,0
5009,34,19.39,280.0,3,Prepaid,1
5010,28,12.51,509.0,3,Postpaid,1
5011,13,11.72,502.0,1,Postpaid,0
5012,15,4.21,544.0,3,Postpaid,1
5013,23,17.32,226.0,3,Postpaid,1
5014,44,9.7,217.0,0,Prepaid,0
5015,26,12.17,571.0,2,Postpaid,0
5016,4,11.84,431.0,2,Postpaid,0
5017,26,1.0,309.0,1,Prepaid,0
5018,40,7.94,376.0,0,Prepaid,0
5019,9,14.27,215.0,1,Postpaid,0
5020,55,11.76,321.0,0,Postpaid,0
5021,5,14.31,424.0,1,Prepaid,1
5022,56,15.92,453.0,2,Prepaid,1
5023,32,7.88,387.0,1,Prepaid,1
5024,20,9.42,372.0,3,Postpaid,1
5025,50,11.29,510.0,2,Postpaid,0
5026,11,15.87,385.0,1,Postpaid,0
5027,15,10.83,333.0,1,Postpaid,0
5028,32,3.09,286.0,3,Postpaid,0
5029,28,11.01,135.0,0,Postpaid,0
5030,22,15.67,497.0,3,Postpaid,0
5031,41,18.79,620.0,0,Prepaid,0
5032,17,13.4,276.0,1,Postpaid,0
5033,59,4.57,209.0,3,Prepaid,1
5034,26,9.97,307.0,2,Postpaid,0
5035,44,14.38,444.0,2,Prepaid,0
5036,7,16.33,324.0,3,Postpaid,0
5037,42,14.54,322.0,1,Postpaid,0
5038,57,10.74,388.0,4,Prepaid,1
5039,26,16.29,415.0,1,Prepaid,0
5040,25,8.8,455.0,0,Postpaid,0
5041,10,12.92,356.0,5,Postpaid,0
5042,59,15.75,353.0,0,Postpaid,0
5043,45,14.88,112.0,1,Postpaid,0
5044,19,15.0,540.0,0,Postpaid,0
5045,11,14.87,438.0,0,Postpaid,0
5046,13,6.76,627.0,3,Postpaid,1
5047,53,12.09,477.0,3,Prepaid,0
5048,8,7.45,389.0,3,Postpaid,0
5049,40,10.55,177.0,3,Prepaid,0
5050,4,6.16,155.0,1,Prepaid,1
5051,47,13.72,557.0,2,Postpaid,1
5052,31,2.17,484.0,2,Postpaid,1
5053,28,15.09,620.0,1,Postpaid,0
5054,11,12.08,540.0,1,Postpaid,1
5055,43,21.51,344.0,3,Prepaid,0
5056,1,10.98,55.0,2,Postpaid,0
5057,49,10.98,491.0,1,Prepaid,1
5058,47,15.41,248.0,2,Postpaid,1
5059,52,11.27,372.0,2,Postpaid,0
5060,38,13.37,462.0,0,Postpaid,1
5061,24,16.97,305.0,3,Prepaid,1
5062,54,10.66,276.0,1,Postpaid,0
5063,57,17.98,354.0,2,Prepaid,0
5064,47,3.6,93.0,2,Prepaid,0
5065,31,20.02,245.0,0,Prepaid,0
5066,41,3.06,243.0,0,Prepaid,1
5067,46,18.76,365.0,3,Prepaid,1
5068,50,2.67,258.0,0,Prepaid,0
5069,26,21.9,323.0,1,Prepaid,1
5070,49,12.8,333.0,1,Postpaid,0
5071,50,7.28,719.0,3,Postpaid,1
5072,5,21.33,515.0,0,Postpaid,1
5073,20,6.56,382.0,3,Postpaid,0
5074,52,10.86,467.0,1,Prepaid,0
5075,41,25.02,538.0,0,Postpaid,0
5076,11,13.98,443.0,3,Prepaid,1
5077,56,1.87,245.0,3,Postpaid,0
5078,54,10.63,379.0,2,Prepaid,0
5079,33,10.19,254.0,1,Postpaid,0
5080,50,12.94,351.0,2,Postpaid,0
5081,38,11.78,376.0,2,Postpaid,1
5082,27,14.73,558.0,1,Prepaid,1
5083,34,4.36,281.0,1,Postpaid,0
5084,15,9.26,269.0,1,Postpaid,0
5085,32,13.56,292.0,1,Postpaid,0
5086,58,8.19,309.0,2,Postpaid,0
5087,21,17.48,352.0,4,Postpaid,0
5088,46,8.29,449.0,0,Postpaid,0
5089,5,12.72,282.0,2,Postpaid,0
5090,6,11.48,417.0,3,Postpaid,0
5091,38,6.93,419.0,0,Postpaid,0
5092,22,12.3,483.0,0,Postpaid,0
5093,18,5.44,368.0,1,Postpaid,0
5094,14,9.78,525.0,1,Postpaid,1
5095,10,12.15,455.0,0,Prepaid,0
5096,46,4.86,449.0,0,Prepaid,0
5097,13,15.12,317.0,3,Postpaid,1
5098,31,13.3,441.0,1,Postpaid,0
5099,30,14.66,453.0,2,Prepaid,0
5100,3,12.01,310.0,1,Postpaid,0
5101,30,6.25,579.0,1,Postpaid,0
5102,6,12.0,794.0,1,Prepaid,0
5103,29,15.12,301.0,1,Postpaid,0
5104,8,6.05,329.0,0,Postpaid,1
5105,44,6.45,333.0,1,Postpaid,0
5106,45,10.77,204.0,1,Postpaid,0
5107,43,10.14,269.0,0,Prepaid,0
5108,44,11.92,529.0,0,Postpaid,1
5109,33,10.54,388.0,2,Postpaid,0
5110,17,12.8,688.0,2,Postpaid,0
5111,48,18.11,357.0,3,Prepaid,0
5112,11,14.69,462.0,3,Postpaid,0
5113,13,12.28,264.0,2,Postpaid,1
5114,50,6.47,383.0,1,Postpaid,0
5115,11,8.39,413.0,1,Prepaid,0
5116,31,16.21,84.0,6,Prepaid,0
5117,28,9.66,276.0,1,Prepaid,0
5118,44,7.16,495.0,0,Postpaid,0
5119,6,22.49,487.0,1,Prepaid,1
5120,41,19.62,213.0,2,Postpaid,0
5121,16,11.38,346.0,0,Prepaid,0
5122,4,6.59,50.0,3,Postpaid,0
5123,35,15.62,399.0,2,Postpaid,1
5124,48,9.55,589.0,0,Postpaid,1
5125,56,16.44,596.0,2,Postpaid,1
5126,59,9.55,590.0,2,Postpaid,0
5127,26,20.23,479.0,1,Prepaid,1
5128,57,9.41,574.0,2,Prepaid,0
5129,12,23.82,372.0,2,Postpaid,0
5130,11,12.98,322.0,3,Postpaid,0
5131,37,18.92,571.0,2,Prepaid,0
5132,25,9.3,443.0,3,Postpaid,1
5133,18,5.44,131.0,1,Postpaid,0
5134,19,1.0,582.0,0,Postpaid,0
5135,23,18.38,367.0,3,Postpaid,0
5136,55,12.34,300.0,3,Prepaid,0
5137,38,5.76,547.0,3,Postpaid,0
5138,54,18.59,527.0,3,Postpaid,0
5139,18,17.78,256.0,2,Postpaid,0
5140,26,18.91,376.0,2,Postpaid,1
5141,6,5.3,264.0,2,Postpaid,0
5142,4,18.23,268.0,0,Prepaid,0
5143,44,13.92,50.0,0,Postpaid,0
5144,51,19.14,248.0,1,Postpaid,0
5145,29,14.71,374.0,2,Prepaid,1
5146,59,12.87,50.0,0,Prepaid,0
5147,34,18.3,194.0,0,Postpaid,1
5148,17,16.26,491.0,1,Prepaid,1
5149,43,17.41,188.0,2,Postpaid,0
5150,43,9.56,376.0,1,Postpaid,0
5151,53,11.14,152.0,2,Prepaid,0
5152,16,3.33,461.0,3,Postpaid,0
5153,2,9.2,351.0,0,Postpaid,0
5154,34,15.95,262.0,2,Postpaid,0
5155,55,14.82,50.0,1,Prepaid,0
5156,8,7.1,266.0,5,Postpaid,1
5157,13,18.41,500.0,2,Postpaid,0
5158,42,26.87,633.0,2,Prepaid,0
5159,8,7.49,367.0,2,Postpaid,1
5160,30,10.97,385.0,0,Postpaid,1
5161,32,8.89,298.0,1,Postpaid,0
5162,36,11.53,584.0,1,Postpaid,1
5163,47,13.37,364.0,3,Prepaid,0
5164,30,8.51,534.0,1,Postpaid,0
5165,1,10.62,437.0,1,Postpaid,0
5166,43,12.44,418.0,2,Postpaid,0
5167,39,14.36,247.0,0,Postpaid,1
5168,17,19.33,667.0,0,Postpaid,0
5169,59,11.93,620.0,3,Prepaid,0
5170,20,9.19,741.0,1,Postpaid,1
